shipment_id,order_id,origin_store,destination_city,ship_date,delivery_date,status,carrier
SHP-005012,WEB-005421,STR-JAI-02,Kolkata,2023-12-10,2023-12-12,Delivered,Delhivery
SHP-005013,WEB-006853,STR-CHE-05,Jaipur,2023-08-28,2023-08-31,Delivered,XpressBees
SHP-005014,WEB-003444,STR-HYD-02,Mumbai,2023-05-07,,In Transit,DTDC
SHP-005015,WEB-014944,STR-MUM-02,Bangalore,2023-07-06,2023-07-08,Delivered,Shadowfax
SHP-005016,WEB-009082,STR-AHM-03,Bangalore,2025-01-30,2025-02-03,Delivered,DTDC
SHP-005017,WEB-008745,STR-KOL-01,Pune,2023-03-03,2023-03-08,Delivered,Ecom Express
SHP-005018,WEB-008995,STR-KOL-04,Mumbai,2023-03-09,2023-03-11,Delivered,Shadowfax
SHP-005019,WEB-006590,STR-CHE-03,Delhi,2025-01-05,2025-01-19,Delivered,DTDC
SHP-005020,WEB-003119,STR-DEL-01,Hyderabad,2024-09-19,2024-10-01,Delivered,Delhivery
SHP-005021,WEB-003530,STR-LUC-03,Ahmedabad,2023-06-07,2023-06-10,Delivered,Ecom Express
SHP-005022,WEB-001897,STR-PUN-05,Kolkata,2024-10-04,2024-10-08,Delivered,Shadowfax
SHP-005023,WEB-011521,STR-BAN-05,Mumbai,2024-06-12,2024-06-17,Delivered,Delhivery
SHP-005024,WEB-009082,STR-JAI-02,Delhi,2024-08-24,2024-08-26,Delivered,DTDC
SHP-005025,WEB-011251,STR-DEL-04,Ahmedabad,2024-05-17,2024-05-22,Delivered,XpressBees
SHP-005026,WEB-011203,STR-JAI-03,Ahmedabad,2024-11-08,2024-11-12,Delivered,Ecom Express
SHP-005027,WEB-006315,STR-KOL-03,Hyderabad,2024-08-24,2024-09-07,Delivered,DTDC
SHP-005028,WEB-004291,STR-DEL-01,Hyderabad,2025-01-11,2025-01-14,Delivered,XpressBees
SHP-005029,WEB-001158,STR-DEL-03,Ahmedabad,2023-06-29,2023-07-04,Delivered,Delhivery
SHP-005030,WEB-006561,STR-LUC-01,Lucknow,2024-05-25,2024-05-30,Delivered,BlueDart
SHP-005031,WEB-003700,STR-BAN-05,Ahmedabad,2023-12-08,2023-12-10,Delivered,Delhivery
SHP-005032,WEB-003883,STR-HYD-05,Pune,2023-09-20,2023-09-23,Delivered,Delhivery
SHP-005033,WEB-013148,STR-LUC-02,Mumbai,2024-02-20,2024-02-23,Delivered,DTDC
SHP-005034,WEB-014225,STR-AHM-04,Delhi,2024-10-03,2024-10-04,Delivered,India Post
SHP-005035,WEB-000571,STR-AHM-03,Jaipur,2023-11-03,2023-11-05,Delivered,Delhivery
SHP-005036,WEB-012156,STR-PUN-04,Hyderabad,2024-09-27,2024-10-02,Delivered,Delhivery
SHP-005037,WEB-012315,STR-KOL-03,Kolkata,2023-08-20,2023-09-03,Delivered,Ecom Express
SHP-005038,WEB-002622,STR-LUC-01,Hyderabad,2024-07-31,2024-08-05,Delivered,XpressBees
SHP-005039,WEB-006686,STR-PUN-02,Lucknow,2024-08-23,2024-08-28,Delivered,DTDC
SHP-005040,WEB-011029,STR-DEL-04,Ahmedabad,2025-01-17,2025-01-21,Delivered,BlueDart
SHP-005041,WEB-001866,STR-KOL-01,Kolkata,2024-07-03,2024-07-04,Delivered,XpressBees
SHP-005042,WEB-005227,STR-LUC-02,Kolkata,2024-03-23,2024-03-27,Delivered,Delhivery
SHP-005043,WEB-009751,STR-CHE-02,Pune,2024-05-24,2024-06-07,Delivered,Ecom Express
SHP-005044,WEB-009643,STR-AHM-02,Chennai,2023-07-31,2023-08-12,Delivered,Shadowfax
SHP-005045,WEB-014530,STR-LUC-01,Kolkata,2023-08-28,2023-09-01,Delivered,Shadowfax
SHP-005046,WEB-003670,STR-MUM-01,Pune,2024-05-28,2024-06-02,Delivered,India Post
SHP-005047,WEB-014335,STR-KOL-02,Chennai,2023-06-23,2023-06-25,Delivered,DTDC
SHP-005048,WEB-013826,STR-HYD-04,Chennai,2023-11-27,2023-11-30,Delayed,BlueDart
SHP-005049,WEB-000757,STR-HYD-02,Delhi,2024-01-14,2024-01-15,Delivered,Delhivery
SHP-005050,WEB-006386,STR-LUC-02,Mumbai,2023-10-14,2023-10-19,Delivered,Ecom Express
SHP-005051,WEB-013772,STR-HYD-02,Lucknow,2024-01-31,2024-02-05,Delivered,India Post
SHP-005052,WEB-000317,STR-MUM-02,Pune,2023-11-06,2023-11-09,Delivered,Shadowfax
SHP-005053,WEB-007184,STR-BAN-01,Hyderabad,2024-08-31,2024-09-02,Delivered,BlueDart
SHP-005054,WEB-008961,STR-JAI-02,Bangalore,2023-07-07,2023-07-10,Delivered,DTDC
SHP-005055,WEB-000692,STR-AHM-04,Pune,2023-01-22,2023-01-26,Delivered,Delhivery
SHP-005056,WEB-008175,STR-LUC-01,Lucknow,2023-03-21,2023-03-26,Delivered,DTDC
SHP-005057,WEB-002488,STR-KOL-03,Pune,2023-01-13,2023-01-16,Delivered,DTDC
SHP-005058,WEB-003725,STR-DEL-04,Ahmedabad,2023-12-29,2024-01-09,Delivered,XpressBees
SHP-005059,WEB-003543,STR-KOL-02,Delhi,2024-04-24,2024-05-08,Delivered,Ecom Express
SHP-005060,WEB-002289,STR-MUM-04,Bangalore,2023-06-26,2023-07-01,Delivered,BlueDart
SHP-005061,WEB-011302,STR-DEL-02,Lucknow,2023-06-10,2023-06-12,Delivered,Ecom Express
SHP-005062,WEB-010929,STR-AHM-04,Bangalore,2024-08-05,2024-08-08,Delivered,XpressBees
SHP-005063,WEB-009846,STR-KOL-03,Pune,2023-03-07,2023-03-11,Delivered,Ecom Express
SHP-005064,WEB-000538,STR-BAN-03,Ahmedabad,2023-06-22,2023-06-25,Delivered,DTDC
SHP-005065,WEB-003379,STR-CHE-04,Hyderabad,2023-03-01,2023-03-02,Delivered,Ecom Express
SHP-005066,WEB-005545,STR-BAN-04,Pune,2024-05-20,2024-05-24,Delivered,BlueDart
SHP-005067,WEB-009520,STR-BAN-03,Ahmedabad,2023-07-13,2023-07-15,Delivered,Delhivery
SHP-005068,WEB-012485,STR-JAI-04,Jaipur,2024-08-10,2024-08-12,Delivered,BlueDart
SHP-005069,WEB-013819,STR-JAI-03,Bangalore,2023-10-03,2023-10-05,Delivered,BlueDart
SHP-005070,WEB-001622,STR-HYD-03,Delhi,2023-03-17,2023-03-19,Delivered,DTDC
SHP-005071,WEB-011959,STR-BAN-03,Lucknow,2023-09-03,2023-09-07,Delivered,XpressBees
SHP-005072,WEB-014617,STR-CHE-02,Kolkata,2023-11-21,2023-11-25,Delivered,BlueDart
SHP-005073,WEB-002211,STR-DEL-01,Kolkata,2023-01-27,2023-01-30,Delivered,Shadowfax
SHP-005074,WEB-003854,STR-CHE-04,Lucknow,2024-02-26,2024-03-02,Delivered,Delhivery
SHP-005075,WEB-001440,STR-CHE-02,Lucknow,2024-03-07,2024-03-10,Delivered,Shadowfax
SHP-005076,WEB-000383,STR-CHE-02,Mumbai,2024-04-11,2024-04-12,Delivered,Shadowfax
SHP-005077,WEB-002722,STR-KOL-01,Kolkata,2023-06-06,2023-06-14,Delivered,Shadowfax
SHP-005078,WEB-006019,STR-HYD-01,Chennai,2024-06-20,2024-06-22,Delivered,DTDC
SHP-005079,WEB-014233,STR-MUM-04,Lucknow,2023-10-23,2023-10-24,Delivered,Shadowfax
SHP-005080,WEB-003714,STR-LUC-02,Chennai,2025-01-10,2025-01-12,Delivered,BlueDart
SHP-005081,WEB-014795,STR-DEL-04,Delhi,2024-04-28,2024-04-30,Delivered,Ecom Express
SHP-005082,WEB-007919,STR-MUM-01,Delhi,2024-07-26,2024-07-29,Delivered,XpressBees
SHP-005083,WEB-008018,STR-HYD-03,Delhi,2023-01-30,2023-01-31,Delivered,XpressBees
SHP-005084,WEB-012096,STR-MUM-02,Kolkata,2024-12-01,2024-12-04,Delivered,BlueDart
SHP-005085,WEB-002040,STR-JAI-02,Kolkata,2024-07-09,,In Transit,Ecom Express
SHP-005086,WEB-007109,STR-BAN-02,Mumbai,2025-01-09,2025-01-14,Delivered,Delhivery
SHP-005087,WEB-013807,STR-DEL-01,Kolkata,2024-10-06,2024-10-10,Delivered,DTDC
SHP-005088,WEB-004833,STR-PUN-03,Jaipur,2023-07-24,2023-07-25,Delivered,Delhivery
SHP-005089,WEB-006198,STR-HYD-04,Pune,2025-01-19,2025-01-21,Delivered,Delhivery
SHP-005090,WEB-012779,STR-PUN-01,Bangalore,2024-11-15,2024-11-24,Delivered,DTDC
SHP-005091,WEB-001696,STR-HYD-04,Hyderabad,2024-06-16,2024-06-20,Delivered,Ecom Express
SHP-005092,WEB-011658,STR-BAN-05,Delhi,2023-07-20,2023-07-24,Delivered,BlueDart
SHP-005093,WEB-010974,STR-AHM-01,Kolkata,2023-04-08,2023-04-12,Delivered,XpressBees
SHP-005094,WEB-001824,STR-LUC-01,Delhi,2024-08-04,2024-08-06,Delivered,XpressBees
SHP-005095,WEB-014253,STR-BAN-02,Mumbai,2023-11-23,2023-11-24,Delivered,BlueDart
SHP-005096,WEB-000917,STR-LUC-04,Chennai,2024-11-12,2024-11-16,Delivered,DTDC
SHP-005097,WEB-000479,STR-JAI-04,Hyderabad,2023-01-19,2023-01-22,Delivered,BlueDart
SHP-005098,WEB-006905,STR-AHM-03,Mumbai,2024-06-17,2024-06-20,Delivered,BlueDart
SHP-005099,WEB-006920,STR-MUM-01,Ahmedabad,2024-07-15,,In Transit,Delhivery
SHP-005100,WEB-000203,STR-BAN-01,Ahmedabad,2023-06-13,,In Transit,DTDC
SHP-005101,WEB-003551,STR-MUM-01,Jaipur,2024-10-15,2024-10-16,Delivered,India Post
SHP-005102,WEB-009301,STR-KOL-01,Chennai,2023-06-07,2023-06-08,Delivered,BlueDart
SHP-005103,WEB-004446,STR-LUC-04,Hyderabad,2023-12-10,2023-12-15,Delivered,Delhivery
SHP-005104,WEB-001608,STR-JAI-04,Lucknow,2024-01-08,2024-01-13,Delivered,Delhivery
SHP-005105,WEB-012378,STR-LUC-05,Bangalore,2023-05-25,2023-05-30,Delivered,DTDC
SHP-005106,WEB-011687,STR-LUC-02,Mumbai,2023-07-16,2023-07-19,Delivered,XpressBees
SHP-005107,WEB-005760,STR-CHE-05,Ahmedabad,2023-04-11,2023-04-12,Delivered,BlueDart
SHP-005108,WEB-008736,STR-MUM-01,Kolkata,2023-08-11,2023-08-12,Delivered,DTDC
SHP-005109,WEB-007073,STR-MUM-05,Lucknow,2025-01-20,2025-01-21,Delivered,Delhivery
SHP-005110,WEB-013957,STR-LUC-01,Lucknow,2024-06-12,2024-06-13,Delivered,BlueDart
SHP-005111,WEB-012802,STR-CHE-02,Jaipur,2024-12-26,2024-12-27,Delivered,BlueDart
SHP-005112,WEB-004889,STR-HYD-03,Ahmedabad,2023-08-06,,In Transit,Ecom Express
SHP-005113,WEB-003996,STR-AHM-03,Mumbai,2023-12-08,2023-12-10,Delivered,XpressBees
SHP-005114,WEB-007052,STR-HYD-02,Hyderabad,2024-06-16,2024-06-20,Delivered,DTDC
SHP-005115,WEB-010564,STR-JAI-03,Chennai,2024-10-09,2024-10-11,Delivered,Shadowfax
SHP-005116,WEB-006013,STR-AHM-02,Delhi,2023-09-17,2023-09-18,Delivered,XpressBees
SHP-005117,WEB-002524,STR-DEL-01,Hyderabad,2024-03-03,2024-03-16,Delivered,India Post
SHP-005118,WEB-011112,STR-PUN-01,Ahmedabad,2023-07-29,2023-07-31,Delivered,India Post
SHP-005119,WEB-014542,STR-LUC-01,Jaipur,2023-04-01,2023-04-04,Delivered,BlueDart
SHP-005120,WEB-010359,STR-PUN-04,Ahmedabad,2024-06-03,2024-06-12,Delivered,Delhivery
SHP-005121,WEB-001632,STR-DEL-04,Ahmedabad,2024-11-09,2024-11-21,Delivered,Delhivery
SHP-005122,WEB-005611,STR-MUM-02,Hyderabad,2024-04-25,2024-04-26,Delivered,BlueDart
SHP-005123,WEB-014940,STR-AHM-01,Hyderabad,2023-09-17,2023-09-18,Delivered,Ecom Express
SHP-005124,WEB-009087,STR-MUM-05,Bangalore,2023-02-12,2023-02-15,Delivered,Delhivery
SHP-005125,WEB-007933,STR-AHM-03,Pune,2023-05-06,2023-05-07,Delivered,Ecom Express
SHP-005126,WEB-008862,STR-KOL-04,Mumbai,2023-08-26,2023-08-27,Delivered,Shadowfax
SHP-005127,WEB-011400,STR-DEL-02,Ahmedabad,2024-09-22,2024-09-26,Delivered,BlueDart
SHP-005128,WEB-004429,STR-LUC-02,Hyderabad,2023-02-14,,In Transit,Delhivery
SHP-005129,WEB-002735,STR-DEL-04,Bangalore,2024-11-07,2024-11-09,Delivered,Ecom Express
SHP-005130,WEB-000882,STR-LUC-03,Pune,2024-09-09,2024-09-14,Delivered,India Post
SHP-005131,WEB-014802,STR-KOL-04,Mumbai,2024-06-28,2024-07-02,Delivered,Shadowfax
SHP-005132,WEB-011457,STR-LUC-03,Jaipur,2025-01-11,2025-01-12,Delivered,Delhivery
SHP-005133,WEB-007722,STR-BAN-05,Bangalore,2024-07-16,2024-07-18,Delivered,XpressBees
SHP-005134,WEB-003778,STR-JAI-05,Hyderabad,2024-10-23,2024-10-25,Delivered,Shadowfax
SHP-005135,WEB-013690,STR-HYD-05,Ahmedabad,2024-10-26,2024-10-27,Delivered,Delhivery
SHP-005136,WEB-001659,STR-JAI-01,Hyderabad,2023-05-25,2023-06-07,Delivered,Delhivery
SHP-005137,WEB-005239,STR-PUN-04,Delhi,2024-11-05,2024-11-10,Delivered,Shadowfax
SHP-005138,WEB-010544,STR-AHM-03,Jaipur,2023-10-31,2023-11-04,Delivered,India Post
SHP-005139,WEB-001686,STR-HYD-04,Lucknow,2024-07-11,2024-07-12,Delivered,Delhivery
SHP-005140,WEB-002145,STR-JAI-05,Ahmedabad,2024-09-03,2024-09-08,Delivered,BlueDart
SHP-005141,WEB-003290,STR-KOL-02,Kolkata,2023-02-22,2023-03-03,Delivered,DTDC
SHP-005142,WEB-000437,STR-BAN-03,Mumbai,2023-07-21,2023-07-22,Delivered,Delhivery
SHP-005143,WEB-011956,STR-DEL-05,Mumbai,2024-12-21,2024-12-24,Delivered,Ecom Express
SHP-005144,WEB-006983,STR-JAI-04,Mumbai,2023-07-11,,In Transit,Ecom Express
SHP-005145,WEB-011699,STR-KOL-01,Delhi,2023-08-02,2023-08-05,Delivered,Shadowfax
SHP-005146,WEB-011882,STR-DEL-05,Chennai,2024-02-22,2024-02-24,Delivered,Shadowfax
SHP-005147,WEB-007257,STR-AHM-04,Hyderabad,2024-07-11,2024-07-16,Returned,Ecom Express
SHP-005148,WEB-011614,STR-CHE-03,Mumbai,2024-05-23,2024-06-03,Delivered,BlueDart
SHP-005149,WEB-014372,STR-KOL-05,Hyderabad,2024-06-23,2024-06-24,Delivered,Shadowfax
SHP-005150,WEB-011696,STR-CHE-04,Hyderabad,2024-03-29,2024-04-05,Delivered,India Post
SHP-005151,WEB-004502,STR-HYD-01,Mumbai,2023-10-13,2023-10-18,Delivered,DTDC
SHP-005152,WEB-003119,STR-DEL-02,Chennai,2024-02-12,2024-02-14,Delivered,XpressBees
SHP-005153,WEB-013240,STR-AHM-03,Mumbai,2023-02-25,2023-03-01,Returned,India Post
SHP-005154,WEB-005967,STR-HYD-02,Jaipur,2023-10-11,2023-10-14,Delivered,BlueDart
SHP-005155,WEB-000790,STR-PUN-05,Jaipur,2024-02-10,2024-02-15,Delivered,Ecom Express
SHP-005156,WEB-010744,STR-JAI-02,Bangalore,2023-05-28,2023-05-29,Delivered,DTDC
SHP-005157,WEB-001768,STR-BAN-05,Chennai,2023-03-30,2023-03-31,Delivered,BlueDart
SHP-005158,WEB-008444,STR-KOL-01,Mumbai,2023-03-26,2023-03-30,Delivered,DTDC
SHP-005159,WEB-010970,STR-HYD-01,Bangalore,2024-12-18,2024-12-22,Delivered,India Post
SHP-005160,WEB-014932,STR-HYD-03,Chennai,2023-06-16,2023-06-21,Delivered,India Post
SHP-005161,WEB-011429,STR-DEL-03,Pune,2023-05-22,2023-05-27,Delivered,Ecom Express
SHP-005162,WEB-014812,STR-KOL-01,Lucknow,2023-08-25,2023-08-27,Delivered,Shadowfax
SHP-005163,WEB-002261,STR-HYD-05,Delhi,2024-02-14,2024-02-19,Delivered,Ecom Express
SHP-005164,WEB-005334,STR-HYD-03,Chennai,2023-07-26,2023-08-06,Delivered,BlueDart
SHP-005165,WEB-005560,STR-BAN-02,Lucknow,2023-02-04,2023-02-08,Delivered,Delhivery
SHP-005166,WEB-002709,STR-BAN-05,Chennai,2023-10-06,2023-10-07,Delivered,DTDC
SHP-005167,WEB-013923,STR-LUC-03,Delhi,2024-05-17,2024-05-21,Delivered,Shadowfax
SHP-005168,WEB-014212,STR-MUM-03,Delhi,2023-01-07,2023-01-09,Delivered,Shadowfax
SHP-005169,WEB-001787,STR-MUM-04,Chennai,2023-02-24,2023-03-01,Delivered,Shadowfax
SHP-005170,WEB-009471,STR-MUM-05,Lucknow,2023-06-14,2023-06-22,Delivered,BlueDart
SHP-005171,WEB-008912,STR-CHE-01,Pune,2024-06-17,2024-06-20,Delivered,India Post
SHP-005172,WEB-005812,STR-LUC-05,Ahmedabad,2024-07-08,2024-07-11,Delivered,Shadowfax
SHP-005173,WEB-003906,STR-JAI-02,Chennai,2023-01-16,2023-01-17,Delivered,India Post
SHP-005174,WEB-001208,STR-BAN-01,Jaipur,2024-03-24,2024-03-25,Delivered,India Post
SHP-005175,WEB-010713,STR-HYD-02,Mumbai,2023-08-31,2023-09-01,Delivered,XpressBees
SHP-005176,WEB-012502,STR-MUM-05,Chennai,2024-03-29,2024-03-30,Delivered,Shadowfax
SHP-005177,WEB-000916,STR-CHE-05,Jaipur,2023-07-24,2023-07-28,Delivered,DTDC
SHP-005178,WEB-002231,STR-AHM-03,Pune,2023-08-15,2023-08-19,Delivered,BlueDart
SHP-005179,WEB-012940,STR-BAN-04,Bangalore,2023-12-12,2023-12-13,Delivered,India Post
SHP-005180,WEB-000422,STR-LUC-01,Ahmedabad,2024-05-11,2024-05-13,Delivered,Shadowfax
SHP-005181,WEB-012044,STR-KOL-02,Bangalore,2024-02-21,2024-02-22,Delayed,Ecom Express
SHP-005182,WEB-007545,STR-BAN-03,Lucknow,2024-04-11,2024-04-14,Delivered,XpressBees
SHP-005183,WEB-005254,STR-KOL-02,Chennai,2023-09-13,2023-09-16,Delivered,XpressBees
SHP-005184,WEB-002329,STR-JAI-05,Jaipur,2024-08-21,2024-08-23,Delivered,Delhivery
SHP-005185,WEB-004966,STR-MUM-01,Ahmedabad,2024-05-27,2024-06-03,Delivered,XpressBees
SHP-005186,WEB-008159,STR-MUM-04,Jaipur,2025-01-17,,In Transit,DTDC
SHP-005187,WEB-010205,STR-HYD-05,Pune,2023-02-14,2023-02-18,Delivered,DTDC
SHP-005188,WEB-008707,STR-CHE-01,Kolkata,2024-06-22,2024-06-24,Delivered,Shadowfax
SHP-005189,WEB-000570,STR-HYD-03,Hyderabad,2024-02-22,2024-02-29,Delivered,XpressBees
SHP-005190,WEB-009289,STR-HYD-03,Mumbai,2023-10-21,2023-10-26,Delivered,XpressBees
SHP-005191,WEB-005801,STR-MUM-04,Ahmedabad,2024-08-30,,In Transit,Delhivery
SHP-005192,WEB-000242,STR-LUC-01,Delhi,2023-06-11,2023-06-13,Delivered,DTDC
SHP-005193,WEB-001338,STR-AHM-03,Delhi,2025-01-23,2025-02-02,Delivered,XpressBees
SHP-005194,WEB-012476,STR-LUC-01,Hyderabad,2024-05-07,2024-05-09,Delivered,Delhivery
SHP-005195,WEB-005710,STR-KOL-03,Hyderabad,2024-02-18,2024-02-22,Returned,DTDC
SHP-005196,WEB-000362,STR-JAI-02,Mumbai,2023-04-29,2023-05-02,Delivered,XpressBees
SHP-005197,WEB-013820,STR-KOL-05,Ahmedabad,2024-03-31,2024-04-01,Delivered,DTDC
SHP-005198,WEB-005070,STR-PUN-04,Hyderabad,2024-07-09,2024-07-10,Delivered,XpressBees
SHP-005199,WEB-005876,STR-CHE-04,Delhi,2024-03-14,2024-03-18,Delivered,Delhivery
SHP-005200,WEB-012039,STR-KOL-02,Mumbai,2023-03-20,2023-03-22,Delivered,Shadowfax
SHP-005201,WEB-002862,STR-KOL-01,Mumbai,2024-12-23,2024-12-28,Delivered,India Post
SHP-005202,WEB-011987,STR-DEL-02,Kolkata,2023-07-30,2023-08-04,Delivered,BlueDart
SHP-005203,WEB-000987,STR-LUC-01,Lucknow,2023-06-23,2023-06-28,Delivered,Shadowfax
SHP-005204,WEB-013110,STR-JAI-03,Kolkata,2023-10-07,2023-10-10,Delivered,XpressBees
SHP-005205,WEB-005198,STR-PUN-01,Pune,2024-09-22,2024-09-26,Delivered,XpressBees
SHP-005206,WEB-013116,STR-PUN-05,Delhi,2024-11-18,2024-11-20,Delivered,Ecom Express
SHP-005207,WEB-007698,STR-DEL-02,Hyderabad,2024-07-13,,In Transit,BlueDart
SHP-005208,WEB-000094,STR-JAI-02,Pune,2023-12-12,2023-12-14,Delivered,BlueDart
SHP-005209,WEB-014102,STR-PUN-05,Chennai,2023-11-14,2023-11-18,Delivered,XpressBees
SHP-005210,WEB-012061,STR-CHE-02,Hyderabad,2023-02-02,2023-02-07,Delivered,India Post
SHP-005211,WEB-001122,STR-PUN-03,Jaipur,2024-07-31,2024-08-04,Delivered,XpressBees
SHP-005212,WEB-011352,STR-PUN-04,Lucknow,2023-04-06,2023-04-11,Delivered,BlueDart
SHP-005213,WEB-005040,STR-DEL-04,Kolkata,2024-12-26,2024-12-29,Delivered,DTDC
SHP-005214,WEB-000173,STR-DEL-03,Chennai,2023-04-18,2023-04-20,Delivered,DTDC
SHP-005215,WEB-005138,STR-DEL-04,Mumbai,2023-07-07,2023-07-11,Delivered,XpressBees
SHP-005216,WEB-006007,STR-PUN-02,Chennai,2023-02-12,2023-02-21,Delivered,BlueDart
SHP-005217,WEB-011309,STR-AHM-04,Chennai,2024-01-03,2024-01-04,Delivered,DTDC
SHP-005218,WEB-001225,STR-LUC-04,Kolkata,2024-05-10,2024-05-14,Delivered,DTDC
SHP-005219,WEB-001421,STR-KOL-04,Kolkata,2024-03-29,2024-04-03,Delayed,Shadowfax
SHP-005220,WEB-003291,STR-BAN-04,Mumbai,2024-10-22,,In Transit,Shadowfax
SHP-005221,WEB-001397,STR-LUC-01,Chennai,2023-05-13,2023-05-15,Delivered,Delhivery
SHP-005222,WEB-007585,STR-LUC-04,Bangalore,2023-08-04,2023-08-09,Delivered,India Post
SHP-005223,WEB-011260,STR-PUN-04,Mumbai,2023-11-11,2023-11-12,Delivered,Ecom Express
SHP-005224,WEB-013614,STR-CHE-01,Chennai,2024-05-10,2024-05-11,Delivered,XpressBees
SHP-005225,WEB-014848,STR-DEL-04,Ahmedabad,2023-03-17,2023-03-19,Delivered,Shadowfax
SHP-005226,WEB-009407,STR-LUC-01,Delhi,2023-04-28,2023-05-02,Delivered,XpressBees
SHP-005227,WEB-014399,STR-HYD-02,Pune,2024-10-22,2024-10-23,Delivered,Ecom Express
SHP-005228,WEB-001147,STR-LUC-03,Kolkata,2023-02-24,2023-03-01,Delivered,India Post
SHP-005229,WEB-009998,STR-BAN-03,Ahmedabad,2024-08-24,2024-08-25,Delivered,DTDC
SHP-005230,WEB-012768,STR-LUC-03,Delhi,2023-01-01,2023-01-02,Delivered,DTDC
SHP-005231,WEB-009875,STR-KOL-04,Ahmedabad,2023-09-07,,In Transit,BlueDart
SHP-005232,WEB-013514,STR-MUM-04,Kolkata,2024-04-21,2024-04-22,Delivered,Ecom Express
SHP-005233,WEB-008645,STR-CHE-05,Hyderabad,2023-09-11,2023-09-13,Delivered,XpressBees
SHP-005234,WEB-005448,STR-BAN-03,Hyderabad,2024-01-24,2024-01-25,Delivered,Delhivery
SHP-005235,WEB-013722,STR-AHM-04,Jaipur,2024-08-19,2024-09-01,Delivered,XpressBees
SHP-005236,WEB-009876,STR-KOL-05,Hyderabad,2023-11-10,2023-11-15,Delivered,Delhivery
SHP-005237,WEB-008545,STR-CHE-05,Delhi,2023-03-24,2023-03-29,Delivered,Delhivery
SHP-005238,WEB-000350,STR-DEL-03,Hyderabad,2023-09-23,2023-09-27,Delivered,Delhivery
SHP-005239,WEB-005059,STR-MUM-03,Ahmedabad,2024-07-20,2024-07-25,Delivered,XpressBees
SHP-005240,WEB-000297,STR-LUC-03,Hyderabad,2024-02-12,2024-02-16,Delivered,India Post
SHP-005241,WEB-008926,STR-KOL-02,Lucknow,2023-08-16,2023-08-17,Delivered,India Post
SHP-005242,WEB-004679,STR-HYD-05,Mumbai,2024-05-22,2024-05-24,Delivered,Delhivery
SHP-005243,WEB-010231,STR-DEL-02,Bangalore,2024-06-09,2024-06-11,Delivered,Delhivery
SHP-005244,WEB-010454,STR-JAI-05,Lucknow,2024-11-03,2024-11-07,Delivered,Delhivery
SHP-005245,WEB-012990,STR-KOL-05,Lucknow,2023-06-14,2023-06-15,Delivered,India Post
SHP-005246,WEB-013411,STR-KOL-02,Kolkata,2023-05-06,2023-05-08,Delivered,India Post
SHP-005247,WEB-004064,STR-BAN-02,Kolkata,2024-03-09,2024-03-14,Delivered,Delhivery
SHP-005248,WEB-012552,STR-MUM-04,Lucknow,2025-01-03,2025-01-04,Delivered,DTDC
SHP-005249,WEB-007885,STR-BAN-02,Chennai,2023-06-14,2023-06-19,Delivered,Ecom Express
SHP-005250,WEB-007371,STR-PUN-05,Bangalore,2024-02-07,2024-02-12,Returned,India Post
SHP-005251,WEB-014217,STR-DEL-04,Kolkata,2024-08-08,2024-08-13,Delivered,Shadowfax
SHP-005252,WEB-011937,STR-CHE-01,Chennai,2025-01-02,2025-01-04,Delivered,Shadowfax
SHP-005253,WEB-003231,STR-KOL-04,Bangalore,2023-08-27,,In Transit,XpressBees
SHP-005254,WEB-007969,STR-KOL-01,Bangalore,2024-04-09,2024-04-21,Delivered,India Post
SHP-005255,WEB-012243,STR-DEL-01,Kolkata,2024-08-26,2024-08-29,Delivered,BlueDart
SHP-005256,WEB-014811,STR-LUC-01,Lucknow,2024-01-25,2024-01-27,Delivered,Delhivery
SHP-005257,WEB-004908,STR-KOL-01,Ahmedabad,2024-12-30,2025-01-02,Delivered,India Post
SHP-005258,WEB-003989,STR-LUC-03,Pune,2023-12-13,2023-12-17,Delivered,India Post
SHP-005259,WEB-004304,STR-CHE-03,Hyderabad,2023-08-27,2023-08-31,Delivered,Ecom Express
SHP-005260,WEB-009295,STR-LUC-05,Mumbai,2023-09-20,2023-09-23,Delayed,Ecom Express
SHP-005261,WEB-014381,STR-HYD-05,Kolkata,2023-03-15,2023-03-17,Delivered,DTDC
SHP-005262,WEB-000365,STR-AHM-05,Kolkata,2025-01-09,2025-01-14,Delivered,India Post
SHP-005263,WEB-005841,STR-KOL-01,Jaipur,2024-05-29,2024-06-02,Delivered,DTDC
SHP-005264,WEB-006117,STR-DEL-03,Mumbai,2024-02-21,2024-02-26,Delivered,XpressBees
SHP-005265,WEB-000479,STR-DEL-02,Delhi,2023-12-05,2023-12-10,Delivered,DTDC
SHP-005266,WEB-003058,STR-AHM-05,Lucknow,2024-01-25,2024-01-27,Delivered,India Post
SHP-005267,WEB-012910,STR-AHM-05,Chennai,2023-01-18,2023-01-21,Delivered,BlueDart
SHP-005268,WEB-011770,STR-MUM-04,Chennai,2023-12-22,2023-12-27,Delivered,BlueDart
SHP-005269,WEB-000463,STR-LUC-04,Delhi,2023-05-07,2023-05-11,Delivered,XpressBees
SHP-005270,WEB-010855,STR-AHM-05,Ahmedabad,2023-03-14,2023-03-17,Returned,DTDC
SHP-005271,WEB-008084,STR-DEL-05,Ahmedabad,2023-08-30,2023-09-04,Delivered,BlueDart
